organization_id,name,location,latitude,longitude,industry_id,description,siret
13649,EFOR,,,,9,"EFOR Group est une société de conseil en pleine croissance, créée en 2013. Nous comptons déjà plus de 350 collaborateurs.

EFOR se caractérise d’abord par la volonté de rassembler des personnalités, des hommes et des femmes passionnés. En effet, nous sommes convaincus qu’au-delà des compétences et des expériences de chacun, notre plus grande force réside dans chacune des personnalités des membres de nos équipes.

Notre groupe dispose aujourd’hui de sept agences (Paris, Lyon, Strasbourg, Belfort, Bruxelles, Genève et Aix-en-Provence). Nous ambitionnons de continuer à faire grandir nos équipes, d’élargir notre territoire en France et à l’international.
",
13651,SCALIAN,,,,16,"Présentation de l'entreprise
Scalian, société de 2 600 personnes, est un spécialiste des systèmes numériques , capable d'intervenir sur des projets end to end, aussi bien sur la conception de systèmes embarqués que sur la réalisation de systèmes d'information. Nous concevons et commercialisons nos produits dans le domaine de la réalité augmenté/virtuelle, des drones, du big data...",
13656,L&A Skills ,,,,20,"L&A Skills est un cabinet spécialisé dans l'intérim et le recrutement de profils comptables et financiers. 

Nous sommes une structure créée en 2017 et en fort développement, implantée à Paris. 

Notre objectif est d'accompagner les entreprises et managers dans le recrutement de leurs futurs collaborateurs et de leurs proposer notre expertise dans ce domaine.",
13657,emagine Consulting,,,,16,"Emagine assure la gestion des consultants informatiques identifiés et sélectionnés par ses soins. Nous intervenons autant sur des recherches individuelles qu’en constitution d’équipe et nous savons déployer des solutions internationales (de sourcing ou d’accompagnement de projet).
Notre succès s’explique essentiellement par la puissance de notre base de données qui présente plus de 22.500 professionnels de l’informatique en France intervenant en leur nom propre (indépendant), au travers de microsociétés ou en portage salarial.",
13658,Laboratoires Surface-Paris,,,,5,"Laboratoires Surface-Paris est une marque de cosmétiques innovants inspirés de la médecine esthétique. Dans sa volonté de proposer des produits efficaces et sûrs, les Laboratoires Surface-Paris ont développé des cures inspirées de la mésothérapie médicale.",
13659,TRSB Rhône-Alpes,,,,16,"Depuis 1997, TRSb est le partenaire agile qui répond à l’ensemble des enjeux numériques des entreprises : transformation digitale, cloud et sécurité.
Nous les aidons à être plus performantes, plus rapides et plus innovantes afin de devenir l’entreprise de demain. 
Bla bla bla....Marre des annonces basiques??? Nous aussi !
En gros, TRSB, c'est la proximité, la réactivité, l'innovation. Notre souhait est de collaborer avec des personnes dynamiques, compétentes, professionnelles et sympas !
Vous avez envie de nous rejoindre et de nous aider à avancer vers de nouveaux horizons ?
Alors n'hésitez plus, envoyez-nous votre cv et rencontrons-nous !
",
13660,EGILIA,,,,12,"Spécialiste de la formation certifiante en informatique et management, EGILIA propose une gamme de près de 500 formations de haut niveau, dispensées par des experts-formateurs dans des domaines variés et pointus (l’administration système, la gestion de bases de données, le cloud, les réseaux ou encore le management de projets informatiques).

L’ensemble du personnel d’EGILIA est issu de l’univers de la formation et reçoit un entrainement spécifique correspondant à la méthode qualité d’EGILIA. ",
13664,HUMAN COPRORATE,,,,20,cabinet de recrutement,
13665,Horace,,,,17,"Horace repense l’expérience de soin pour les mecs qui veulent se sentir bien dans leurs peaux.

La compagnie a été créée par 2 amis, Marc Briant-Terlet (CEO) et Kim Mazzilli (CTO). 

La marque est inspirée par le quotidien et développée par des connaisseurs à Paris, qui savent ce qui fonctionnent. 

Elle est devenue en quelques années la référence en termes de qualité d'expérience et de relation avec sa communauté.",
13667,ESBD,,,,16,Distribution de logiciels spécialisés dans la sécurisation des données,
13668,ERCOM,,,,24,"Au sein d’ERCOM, PME technologique française de 180 personnes, spécialisée dans la sécurité, la Business Unit Analytics conçoit, développe et commercialise des logiciels de lutte contre la criminalité financière. Nos produits se différencient de la concurrence grâce à l’utilisation poussée du machine learning et de traitement en temps réel. Ils sont en particulier utilisés par les banques et les opérateurs telecoms afin de détecter et prévenir les fraudes (ingénierie sociale, blanchiment d’argent, utilisation frauduleuse du réseau, etc.).

Pour accompagner ce projet d’entreprise, nous recherchons des profils data centrics, passionnés par les nouvelles technologies, curieux et enthousiastes !",
13670,CLERE / JES,,,,16,"JES est un éditeur de solutions informatiques innovantes incluant des fonctionnalités digitales à la pointe des attentes de nos clients (principalement pour la restauration) : gestion des badges, gestion de stock, rechargement via internet, réservation, affichage dynamique, …. Nos solutions logicielles sont entièrement développées en interne.

JES maintient année après année son positionnement de leader depuis plus de 40 ans. Afin de conserver cette place et soutenir sa croissance, JES recrute de nouveaux talents techniques, du débutant au confirmé.

Travailler au sein de JES vous permettra d'intégrer un groupe français dynamique, toujours à la pointe de la technologie, avec une dimension humaine (150 collaborateurs) et doté de belles perspectives que nous souhaitons partager avec vous.

Alors, n’hésitez pas à nous rejoindre !
",
13671,FOURNIER MOBALPA,,,,15,"Acteur innovant de l’Habitat en France et à l’International, la Société Fournier s’est développée sous diverses marques, Mobalpa, Perene, Delpha et SoCoo’c dans une Culture d’entreprise commune.
Forte d'un chiffre d'affaires de 290 M€, la société Haut-Savoyarde spécialisée dans la fabrication et la distribution de meubles de Cuisines, Salles de Bains et Aménagements de l'Espace, regroupe plus de 1200 collaborateurs. 
Innovations, technologies de pointe et usines connectées sont au cœur de notre système de production. De la conception de nos produits à leur fabrication, nous intégrons Automatisme, Robotisation, Supervision pour une production de qualité dans un environnement en flux tendu. 
Agile et performante, Fournier est une entreprise résolument tournée vers le futur avec une politique Ressources Humaines dynamique et attractive. 

",
13672,CULTURE FIRST SERVICES,,,,17,"Culture First (www.culture-first.fr) est un service innovant d’e-commerce culturel premium qui propose à ses adhérents une sélection soignée de spectacles et expositions choisis auprès de théâtres et musées prestigieux, avec des avantages exclusifs pour enrichir l’expérience culturelle : invitations à des spectacles ou vernissages, visites guidées de théâtres / expositions, rencontres avec les artistes…
",
13675,PLATINIUM Formation,,,,12,"Depuis février 2016, le Groupe Platinium, d'ores et déjà constitué de Platinium Formation (bureautique, informatique & fonction support) et de Platinium Securit (santé & sécurité au travail), a étendu son domaine d'expertise en prenant le contrôle d'Institut-Langue.COM. Désormais associé à Platinium Formation - organisme de formation certifié NF, implanté à Lyon depuis 2009 et dont l'ADN consiste à intégrer des solutions pédagogiques sur mesures proposant des formations en bureautique/informatique certifiantes (TOSA, PCIE) avec du « blended-learning » associé à du présentiel.",
13676,CENSIO,,,,16,"Censio est une société de conseil et d'intégration de solutions SAP ERP et de Business Intelligence, avec une expertise pour les sociétés de services (solutions de pilotage, gestion à l'affaire, gestion des temps , facturation, gestion commerciale ou encore marketing B2B) 

Reconnue pour son expertise par ses clients , Censio se différencie également par les services innovants qu’elle propose pour apporter toujours + de bénéfices métier - le facteur humain, socle relationnel pour garantir le succès des projets une créativité et une rigueur pour apporter le meilleur choix de solutions, en prenant en compte votre contexte 

Nous sommes partenaire avec de grands éditeurs et distribuons leurs produits : SAP (ERP, Analytics, Big Data), Domo (BI Cloud) et Adaptive Insights (FPM Cloud).",
13678,OPEN GROUPE,,,,16,"Rejoignez les équipes d’Open pour concevoir et intégrer les solutions innovantes de demain !

Nous accompagnons au quotidien les entreprises et les organisations dans leurs enjeux de transformation industrielle et digitale. Notre ambition : le faire avec vous.

Parce que l’humain est au cœur de notre stratégie, nous pouvons offrir à chacun un cadre professionnel stimulant, collaboratif et ouvert sur l'avenir.

Parce que votre talent mérite notre engagement, Créons ensemble la différence !
",
13680,IVALIS,,,,5,"IVALIS travaille avec la plupart des grandes enseignes de la distribution (Carrefour, Leclerc, Sephora, Intersport, Leroy Merlin ...) et est le leader du marché. Notre métier consiste à réaliser les inventaires de stocks de nos clients en assurant l’efficacité et la fiabilité des compteurs.",
13681,Amexio,,,,16,"AMEXIO est une Entreprise de Services du Numérique spécialisée dans la conduite de projets de gestion de contenu. Notre offre consiste à accompagner les organisations dans leur projet documentaire : dématérialisation, gestion collaborative des contenus, intégration aux processus de l’entreprise, publication, archivage, éditique,…

La garantie du résultat vous est apportée par notre expertise dans l’étude des besoins, la conception et la mise en œuvre de solutions ECM (Enterprise Content Mangement) et CCM (Customer Communications Management). L’ensemble de ces éléments a été démontré avec succès dans des contextes variés, et continue à l’être au travers de l’intervention quotidienne de nos consultants.

Fort de nos partenariats avec les principaux éditeurs ECM et CCM, notre connaissance globale des offres et des problématiques documentaires nous permet d’avoir un rôle d’expert indépendant dans ces domaines.
",
13682,Amaury Sport Organisation,,,,19,"Amaury Sport Organisation est une entreprise créatrice et organisatrice d’événements sportifs internationaux de premier plan. Spécialisée dans le « hors-stade », elle possède en interne la maîtrise de l’ensemble des métiers liés à l'organisation, à la médiatisation et à la commercialisation de compétitions sportives.

A.S.O. organise 250 jours de compétition par an pour 70 événements dans 21 pays.

Elle est présente dans 5 univers sportifs avec notamment en cyclisme le Tour de France, en rallye raid le Dakar, en voile le Tour Voile, dans les épreuves grand public le Schneider Electric Marathon de Paris et en golf le Lacoste Ladies Open de France.

Amaury Sport Organisation est une filiale du Groupe Amaury, groupe de médias et de sport propriétaire de l’Équipe.",
13685,Fealinx,,,,9,"Vous avez fait vos premières armes dans la transformation numérique avec brio ?
Vous recherchez une entreprise capable de vous confier des missions stimulantes et innovantes pour des clients prestigieux ? 
Fealinx vous permet de relever le défi de l’industrie du futur, auprès d’acteurs de secteurs variés allant de l’industrie automobile, aéronautique en passant par les grands noms du luxe.
Sans doute à l’affût de nouveautés, vous prendrez part aux communautés d’expertises techniques et partagerez vos compétences avec nos consultants ! Alors qu’attendez-vous pour nous rejoindre ?",
13688,NEOTISS,,,,15,"Neotiss, leader mondial des tubes soudés en titane et en acier inoxydable, est une entreprise internationale avec plus de 600 employés répartis dans 5 pays : France, Etats-Unis, Chine, Inde et Corée.",
13689,KEYENCE France,,,,10,"Après avoir doublé nos effectifs en moins de 2 ans, notre ambition se poursuit et de nouvelles campagnes de recrutements se mettent en place pour l'année 2018.

En rejoignant le leader mondial en matière d’innovation dans les domaines de l’automatisation industrielle, vous intégrez une société dynamique, structurée, qui vous donne les moyens de vos ambitions et vous offre de réelles perspectives d'évolution professionnelle.

Le groupe KEYENCE est régulièrement classé par le magazine FORBES parmi les entreprises les plus innovantes au monde et a été classé en 2017 au 49éme rang.

KEYENCE en quelques chiffres :

Un chiffre d’affaires mondial de 3,4 milliards d’€ en 2016
Une croissance de plus de 30% chaque année depuis 5 ans
Un réseau mondial avec plus de 200 000 clients dans 70 pays
5300 salariés passionnés.",
13691,The School Project,,,,5,,
13693,Innovateam,,,,15,"Véritable partenaire des programmes les plus innovants de nos clients en France, et dans plus de 10 pays à travers l'Europe, INNOVATEAM intervient à toutes les étapes de leurs projets technologiques.

Avec plus de 200 consultants, INNOVATEAM affiche une stratégie de développement ambitieuse dans les secteurs industriels où savoir s'entourer des meilleures compétences technologiques est un facteur clé de succès.",
13694,GMS diffusion,,,,10,"GMS diffusion est une entité  filiale du Groupe Horizon, spécialiste dans la conception, et la distribution de produits de bagagerie . 

Basé au Mans, nous intervenons sur le marché du Mass Market depuis  17 ans au travers de nos principales marques Horizon, Aerial et Travel's .

Nous intégrons toute la chaîne de création de valeur, de la création produit à la distribution afin de satisfaire chaque année tous nos clients dans les meilleurs conditions de satisfaction en France et en Europe.

En fort développement, nous sommes amené à renforcer nos équipes.



",
13696,Beatrice Guédon,,,,8,"Implanté dans les régions Limousin et Auvergne, nous sommes distributeur de matériel de chauffage toutes énergies, appareillage électrique, luminaire, salle de bain, cuisine, carrelage, plomberie, outillage et produits sidérurgiques. Nous commercialisons des produits achetés en direct d'usine, sélectionnés en Europe.

Nous recherchons une personne ayant de l’expérience dans le domaine de la vente pour notre agence de Limoges.

 
",831657960000017
13698,VH PATRIMOINE & ASSURANCES,,,,6,"Courtier d’assurance spécialisé en gestion de patrimoine, nous sommes mandataires de nos clients (Nous recherchons les solutions les plus adaptées à la demande de nos interlocuteurs en interrogeant les compagnies d’assurances les plus représentatives du marché)",
13700,1982,,,,16,"Spécialistes dans la conception et dans le développement de solutions informatiques, notre expertise se situe aujourd'hui dans la modernisation des systèmes d'information et dans l'analyse sémantique.",
13707,uTip,,,,17,"La mission de uTip est de soutenir les millions de créateurs du web qui développent et animent des communautés autour de leurs passions.

Le concept est simple : pour soutenir un créateur, tu vas sur la page qu’il a créée sur notre site (son « TipLink ») et là tu peux soit lui faire un don classique par carte, soit regarder une publicité dont le revenu ira au créateur, soit faire volontairement miner un peu de cryptomonnaie à ton ordinateur.

Nous sommes fiers d’offrir des nouvelles perspectives aux créateurs du web. Mais nous sommes également fiers de renverser le paradigme actuel de la publicité digitale intrusive ! On est convaincus que sur ces deux points on est du bon côté de l’histoire, alors si tu y crois aussi fais nous signe.",
13709,CIBEST,,,,16,"CIBEST, société basée à Besançon, Belfort et Lyon, est spécialisée en développement d’applicatifs et de solutions embarquées.

Nous intervenons sur des projets à forte valeur ajoutée pour le compte de nos clients dans des domaines variés en régie ou au forfait ou dans le cadre de nos solutions embarquées.

Cibest a en effet développé avec son partenaire australien DTI une offre globale qui couvre les besoins des Opérateurs des Transports Publics. Ces solutions (Vidéoprotection embarquée, Wifi passager, Système d’Information Voyageur…) sont déployées dans tous les modes de transport : bus, autocars, tramways, trains et métros. 
Enregistreurs, caméras haute définition, communication wifi, GPRS, centre de supervision des images en temps réel, service d’information voyageurs, etc…nos systèmes permettent une analyse immédiate des incidents, une prévention efficace, un plus grand confort de trajet et une meilleure maitrise des données de déplacement.",
13711,Eurhétès Ressources Humaines,,,,20,"Créé en 2003 à Strasbourg par des professionnels des ressources humaines et du recrutement, le Cabinet Eurhétès Ressources Humaines a depuis accompagné plus de 75 entreprises et réalisé plus de 1000 missions avec pour seul objectif la satisfaction de nos partenaires et interlocuteurs. 
Spécialisés dans le Conseil en Recrutement et en Mobilité, actifs dans la Détection de Potentiels et l’Accompagnement, le Cabinet est également référencé comme Organisme de Formation et Centre de Bilans de compétences et peut ainsi répondre à tous projets RH des entreprises. 
Depuis 2012, le Cabinet Eurhétès Ressources Humaines s’appuie sur ses deux bureaux situés en Alsace et en Île-de-France, à Strasbourg et à Paris, pour intervenir sur toute la France, mais également dans les pays frontaliers tels que la Suisse ou l’Allemagne.
",
13716,TEAMINFO,,,,16,"Au coeur de la vallée de la Tarentaise, TEAMINFO s’est imposé comme un acteur majeur de la distribution de produits et services d’ingénierie informatique. Partenaire d’une centaine d’entreprises et de collectivités, nous les accompagnons dans le développement de leurs réseaux en assurant la conception, l’installation et maintenance de leurs serveurs, parc PC et sites web. La proximité des grandes stations nous permet également de nous investir dans les activités de tourisme et d’évènementiel d’envergure.
Par le biais notre boutique à Aigueblanche, ce sont plus d’un millier de particuliers qui nous font confiance pour recevoir le conseil, le produit adapté ou l’expertise nécessaire.
Entreprise à taille humaine, nous vous proposons de rejoindre notre équipe R&T pour prendre part à notre forte croissance et assurer la qualité de service qui nous singularise.",
13718,Itamsys,,,,16,"Itamsys est intégrateur de solutions d'IT Management au près des grands comptes régionaux et nationaux.
Notre cœur de métier est l'ITSM, mais les projets périphériques autour du End-User Management, le Self-care ou l'IAM prennent de plus en plus d'importance !",
13725,XS GROUPE,,,,9,"XS Groupe  est une société d'ingénierie franco-allemande, active dans les domaines de l'aéronautique,  de l'automobile, des engins de chantier, des biens de grande consommation, et bien d'autres domaines encore. Nous intervenons et accompagnons nos clients sur l'ensemble des phases de leurs projets, allant de l'élaboration du cahier des charges au suivi de la vie série. Nos clients sont autant des PME que des groupes internationaux.",
13728,Novagen Conseil,,,,16,"Novagen Conseil est un cabinet de conseil IT et BigData en pleine croissance, où savoir et valeurs cultivées se partagent au sein d'une équipe dynamique, à taille humaine avec une volonté de grandir ensemble.

Implantés sur l’IDF et les Hauts de France, nous sommes spécialisés dans les prestations à forte Valeur Ajoutée sur des missions et projets passionnants.
Notre contexte : forte innovation et complexité technique à la pointe des technologies actuelles.
",
13729,Nutrixo,,,,2,"NutriXo est un groupe industriel agroalimentaire positionné comme leader européen, fondé sur deux métiers complémentaires et synergiques : la Meunerie et la Boulangerie-Viennoiserie-Pâtisserie -Snacking. Le Groupe est également présent sur le marché de la franchise à l'international.

",
13731,Pulse Stories,,,,16,"Pulse Stories est une agence spécialisée dans le digital retail. Nous développons pour nos clients des applications et des solutions de surface computing dans les domaines de la communication (interne et externe) et de l’aide à la vente. Nous les accompagnons également dans le développement d’applications métiers sur mesure, dans des domaines très variés.",
13733,Provadys,,,,16,"Nous sommes : 

Provadys est une société de Conseil & Audit spécialiste des technologies de l’information. 
Nous accompagnons les organisations dans la définition et le pilotage de leurs projets de transformation IT, Applicatif et Sécurité. Nous intervenons notamment sur les métiers de la banque assurance, l’industrie, les services ou encore le secteur public.

Notre mission est de conseiller autrement, c’est-à-dire voir les choses avec une autre perspective et une longueur d’avance, oser proposer des idées neuves, ne pas hésiter à aller au-delà des solutions standards si nécessaire.

Intégrer Provadys, c’est avoir des opportunités à la mesure de son talent et de ses ambitions. Rejoignez une équipe d’experts reconnus et passionnés par leur métier !
- 60 collaborateurs
- 50% des sociétés du CAC 40 déjà clientes de Provadys
- 3 bureaux : Paris, Sophia-Antipolis, Nantes
",
13735,ADNEOM ,,,,15,"Since 2004, our vision has primarily been about evolution. Our aim is to achieve maximum performance and attain an optimal collaboration to support both parties in meeting their respective objectives. Effective communication between both our clients and our talents is a key elements in delivering a successful project.  

Therefore, we constantly invest in our employees. As a result, we together define career goals and skills that need to be developed. We also want to contribute to our clients’ evolution in order to successfully carry out their projects and achieve their ambitions. 

As a result, ADNEOM has been involved in the successful development of projects in the energy, chemicals, pharmaceuticals and petrochemicals sectors in Belgium and internationally.",
13736,Kardham Connect,,,,17,"Kardham connect est une startup créée fin 2017 éditant une application mobile pour le tertaire ( vs résidentiel) Simplement : c'est une application mobile fournissant des services aux occupants des bureaux (bien être, conciergerie etc) mais également le pilotage du batiment (clim, lumière, réservation de salles etc)....",
13739,Acoges conseil,,,,9,"Après avoir fondé l'école ESCG (Ecole Supérieure de Comptabilité et de Gestion) sur Paris il y a 30 ans, le directeur M Samama, a décidé de créer son cabinet de recrutement spécialisé exclusivement aux métiers de la comptabilité.
Un nouveau bureau a récemment ouvert ses portes sur Nice afin de développer notre réseau en PACA",
13746,Startup Sesame,,,,17,Startup Sesame est le réseau des événements Tech en Europe et le premier programme d'accélération de startups par l'événementiel. ,
13748,consensys,,,,16,"ConsenSys regroupe des technologistes et des entrepreneurs dont la mission est de construire les infrastructures et applications rendant possible un monde décentralisé.

ConsenSys emploie plus de 650 personnes dans 28 pays, dont un grand nombre d'experts blockchain reconnus dans le monde entier. Nous avons plus de 50 projets d'applications blockchain en cours de développement, dans tous les secteurs d'activité.

Le bureau parisien de ConsenSys a ouvert en 2017, avec des objectifs de développement très ambitieux. Notre activité en France est principalement focalisée sur le développement d'applications décentralisées en partenariat avec de grandes entreprises et agences gouvernementales, afin de démontrer le potentiel de la technologie blockchain au travers d'utilisations concrètes.

L'équipe ConsenSys France emploie actuellement une vingtaine de collaborateurs, principalement ingénieurs diplômés de grandes écoles ou de formations reconnues de développeur.",
13753,sieta,,,,24,"Start-up située à marseille,

Vente de formation destinée au professionnels de la santé.

E-Learning / Présentiel ",
13756,SUEZ,,,,11,"Présent sur les 5 continents, fort de ses 80 000 collaborateurs, SUEZ environnement est un groupe de services et de solutions industrielles spécialisé dans la valorisation et la sécurisation des ressources. SUEZ Recyclage & Valorisation des déchets propose des solutions de gestion et de valorisation matière, énergétique et biologique de tous types de déchets pour produire de nouvelles ressources. Les équipes de cette activité contribuent à la collecte, au tri, au démantèlement, au recyclage, à la valorisation et la commercialisation de nouvelles ressources et des services spécialisés sur sites et industriels. ",
13758,Cuisinophile TOC,,,,10,TOC (Trouble Obsessionnel Culinaire) est une enseigne spécialisée dans la vente d'ustensiles de cuisine pour les particuliers,
13760,Wintegreat,,,,20,"Chaque année depuis deux ans, 70 000 personnes réfugiées arrivent en France. Une fois dans la société d’accueil, la plupart sont contraintes d’abandonner leurs projets et leurs rêves. Ce qui nous met tous en mouvement, c’est le déclassement systématique qu’elles subissent, le fossé injustifiable entre leur potentiel et la réalité de leur situation, la difficulté de mettre à profit leurs talents.

Pour remédier à cela, Wintegreat met en place des programmes tremplins d’un semestre, hébergés dans les grandes écoles, pour permettre aux personnes réfugiées de rebondir et reprendre une posture d’acteur dans la société d’accueil.

Depuis sa fondation en septembre 2015, Wintegreat a déjà accompagné 450 personnes, via son implantation à ESCP Europe, Sciences Po, ESSEC et Sciences Po Bordeaux. Trois mois après la sortie du programme, 75% des participants ont à ce jour repris un parcours académique ou professionnel en cohérence avec leur projet en France.

Pour en savoir plus sur Wintegreat, vous pouvez consulter le site : www.wintegreat.org/
",
13762,Kloeckner Metals France,,,,8,"Kloeckner Metals – KDI France, leader de la distribution de Produits Métallurgiques et de Fournitures Industrielles est la filiale française du groupe allemand Klöckner & Co, premier distributeur mondial de produits métallurgiques. Avec plus de 1300 employés en France et 43 points de ventes gérant une gamme de plus de 55 000 références stockées (aciers, inox, aluminium et métaux non ferreux), Kloeckner Metals – KDI France est au service de très nombreux secteurs de l’économie. Kloeckner Metals – KDI France accompagne aussi ses clients dans l’évolution de leur métier, en leur apportant des solutions novatrices grâce notamment à la digitalisation de l’ensemble de ses chaines de production et service.",
13765,SIXAXES,,,,15,"Société de 18 salariés en conception et fabrication de capteurs de force recherche pour son site à Argenteuil - Val d'Oise un technico commercial en CDI.
Domaines d'activités: Aéronautique, Défense Nationale (Marine et Terrestre) Automobile, Pétrole.",
13766,Zwilling Staub France,,,,10,"Innovation, qualité et performances, pour le plaisir de cuisiner.
Depuis toujours, ZWILLING J.A HENCKELS n’a cessé d’innover, investissant en recherche et développement de technologies de pointe.

 La marque marie la tradition de l’expertise et de l’ingénierie allemande, à son savoir-faire sur l’acier inoxydable, pour des produits de qualité supérieure au design attrayant et intemporel.
ZWILLING J.A HENCKELS est une référence dans le domaine de la découpe. Le succès de la marque à travers le monde repose sur l’excellence de ses matériaux et sur une parfaite ergonomie mise au point en collaboration avec des professionnels, chefs et designers, tous experts reconnus dans leur domaine.
Si la marque cultive un certain art de la découpe, c’est par qu’il se joue entre le geste, la lame et l’aliment, une véritable histoire de goût.

La large gamme de ZWILLING J.A HENCKELS se compose de produits haut de gamme pour la cuisine moderne, des couteaux, des batteries et ustensiles de cuisine, des couverts et accessoires de beauté pour les mains, les pieds et soins du visage.",
13767,HUMAN BOOSTER,,,,9,"Société de conseil spécialisée en gestion de compétences, ingénierie de formation, Human Booster intervient depuis sa création en 2007 auprès d’organisations de toute taille sur de nombreuses thématiques liées à la valorisation, au développement des compétences et au management des hommes.
Disposant d’une expertise en Systèmes d’Informations, Human Booster a notamment formé de nombreux demandeurs d’emploi sur des métiers de l’informatique.
Enfin, Labellisé « Grande Ecole du Numérique » par le gouvernement, Human Booster apporte un gage d’innovation dans le secteur de la création de compétences numérique au regard du contexte national de la « Transformation Digitale ».
Dans le cadre du projet POEI concerné par l'offre, Human Booster et l’Entreprise concernée ont décidé de capitaliser sur cette double expertise, « SI » et « Emploi » pour mettre en œuvre ce projet de « Création de compétences ».
",
13768,TASTE DISTRIBUTION,,,,10,"Taste est le nouvel acteur de la distribution en Grande et Moyenne Surfaces (GMS). Créée en 2015, l'entreprise compte aujourd'hui plus de 1,000 points de ventes distribuant nos marques de boissons et snacking premium (Vita Coco, Carré Suisse, Virtue...)

Afin de poursuivre cette croissance, nous recherchons des profils motivés et déterminés à rejoindre l'aventure Taste.",
13772,Homepilot,,,,14,"Homepilot dépoussière la gestion locative. En utilisant les nouvelles technologies nous simplifions la gestion locative pour des centaines de propriétaires d’appartements.

Homepilot propose aux bailleurs une offre de gestion simple, performante, et sensiblement moins chère qu’une agence immobilière. Pour cela, nous développons des outils d'automatisation de l'ensemble des processus de gestion, en parallèle d'un suivi extrêmement précis de toutes nos opérations.

La société a été lancée par Gilles et Laurent début 2017. Homepilot est lauréate de la Bourse FrenchTech et a eu une couverture presse dans Challenges, Les Echos et Le Figaro. Nous avons une croissance mensuelle de plus de 30% et venons de finaliser une levée de fonds significative auprès de business angels renommés.

Après avoir dépassé nos objectifs sur 2017, nous accélérons notre développement en 2018 et cherchons des rockstars pour rejoindre l'aventure !

Retrouvez-nous sur www.homepilot.fr",
13773,Agence 152,,,,20,"Leader des métiers du sport de plein air, Idwane est une agence d'emploi et un organisme de formation des Sport-Outdoor. Basée sur Lyon notre société, jeune et dynamique, est composée de passionnés, et d'une large communauté de professionnels reconnus des secteurs du ski, de la voile et de l'ensemble sports outdoor. ",
13776,BJFLEX,,,,15,"créé en 1981, cette entreprise située au coeur du pole aéronautique et industriel Toulousain, se positionne aujourd'hui comme l'un des acteurs majeurs du secteur de la transmission de puissance hydraulique et de fluides industriels en France.
Aujourd'hui, plus de 20000 références sont stockées de manière permanence dans les locaux de 3000 m² permettant d'allier ainsi disponibilité et réactivité et surtout de garantir à ses clients des livraisons quotidiennes.
Travaillant pour des marques de renom au niveau mondial et forte d'un personnel qualifié et impliqué, l'entreprise a toujours su, malgré son développement garder une dimension et structure familiale.",
13778,INOVALIE,,,,20,,
13780,CSN ENERGY,,,,11,"Créée en 2012, CSN Energy (www.csnenergy.com) est une startup (11 salariés aujourd’hui) qui développe une plateforme numérique collaborative de gestion transactionnelle des opérations d’achat et de vente d’énergie – gaz et électricité. Cette plateforme, Wedeex, permet une gestion décentralisée de la fourniture d’énergie et donne aux entreprises et aux collectivités locales les moyens d’accélérer leur transition énergétique, d’améliorer la performance opérationnelle de leur activité et de leur relation client.",
13781,KINOV,,,,16,"     KINOV EN QUELQUES MOTS…

Depuis sa création en 2016, Kinov développe une plateforme d’Open Innovation à destination des Grands Comptes. Pour Kinov, l’Open Innovation est une transformation complète de l’entreprise (stratégie, organisation, culture, modes de travail…). Il s’agit autant d’ouvrir l’entreprise sur les écosystèmes externes que de la décloisonner en interne pour mener des projets d’innovation fructueux. Pour développer le potentiel d’Open Innovation de nos clients nous avons 2 moyens d’action :
● L'outillage et la digitalisation de la démarche Open Innovation
● L'accompagnement des équipes Innovation / Open Innovation


     … ET EN QUELQUES CHIFFRES :

● Équipe : 13 commerciaux et ingénieurs
● Localisation : Paris et Lille
● Levée de fonds : 400 000 euros en 2016
● Références clients (>30) : PMU, Unibail-Rodamco, Allianz, Décathlon, CNP Assurance…
",
13783,L'Envol,,,,12,"L’Envol, le campus de La Banque Postale est le programme de mécénat lancé en 2012 par La Banque Postale qui vise à promouvoir l’égalité des chances en favorisant la réussite d’élèves talentueux, issus de milieux modestes. Inauguré en 2015, le programme «voie professionnelle» est destiné aux élèves issus de filières représentatives de l’excellence manuelle française: les métiers de bouche, d’art, de l’industrie-métallurgie et de la mode. 
Les élèves s’engagent dans ce programme pour favoriser leur réussite et sont accompagnés à travers:
-	Des dispositifs d’accompagnement : parrainage, tutorat, suivi individuel, accompagnement à l’orientation et à l’insertion professionnelle, soutien matériel 
-	Des outils pédagogiques et éducatifs : plateforme de e-learning, espace collaboratif 
-	Des événements locaux et nationaux (campus d’intégration, week-end à Paris et séjour à Edimbourg, évènements culturels)
L’Envol est un des principaux programmes de promotion de l’égalité des chances en France. ",
13784,VAKOM FGNC Conseils & Formation,,,,9,"Nous sommes une société de Conseil en ressources et Relations Humaines et intervenons sur 6 domaines d'activité sur le bassin Rennais :
- Le Conseil
- La Formation
- Le Coaching
- Le Recrutement
- Les Bilans
- Les Conférences",
13785,Bihua,,,,9,"Bihua est une agence de communication qui fait entrer l’art dans l’entreprise. Elle accompagne ses clients pour dynamiser leur image, améliorer l’environnement de travail et fédérer les collaborateurs.",
